"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2024-11-12","ORL",99,114,30,49,0.6122448979591837,13,44,0.29545454545454547,0.3023255813953488,15,28,32,33,6,0.4666666666666667,0.5,0.8461538461538461,0.4731182795698925,0.5331108695652174,0.532258064516129,0.56,4,3,0.061224489795918366,0,0
"2024-11-16","MIL",96,114,32,56,0.5714285714285714,15,36,0.4166666666666667,0.4166666666666667,5,34,30,42,3,0.53125,0.5666666666666667,0.9333333333333333,0.391304347826087,0.5573125,0.592391304347826,0.59375,4,4,0.07142857142857142,0,0
"2024-11-17","CLE",99,128,31,47,0.6595744680851063,13,30,0.43333333333333335,0.43333333333333335,27,32,30,30,9,0.5161290322580645,0.5925925925925926,0.7692307692307693,0.38961038961038963,0.6103013333333333,0.6558441558441559,0.7134831460674157,8,6,0.1276595744680851,0,0
"2024-11-19","BKN",95,116,24,44,0.5454545454545454,18,41,0.43902439024390244,0.45,14,26,22,54,0,0.5416666666666666,0.6190476190476191,1,0.4823529411764706,0.5614184523809523,0.6,0.625,6,5,0.11363636363636363,3,0.07317073170731707
"2024-11-21","DET",105,121,25,51,0.49019607843137253,17,48,0.3541666666666667,0.3541666666666667,20,26,24,51,0,0.52,0.6190476190476191,1,0.48484848484848486,0.5335045454545454,0.51010101010101,0.5458715596330275,8,4,0.0784313725490196,1,0.020833333333333332
"2024-11-23","MIL",102,125,25,52,0.4807692307692308,18,37,0.4864864864864865,0.5,21,12,38,42,12,0.24,0.2857142857142857,0.7777777777777778,0.4157303370786517,0.5295954545454545,0.5842696629213483,0.625,8,5,0.09615384615384616,0,0
"2024-11-25","ORL",92,95,25,48,0.5208333333333334,12,46,0.2608695652173913,0.26666666666666666,9,22,28,30,6,0.44,0.5,0.8333333333333334,0.48936170212765956,0.539447311827957,0.4574468085106383,0.46534653465346537,6,5,0.10416666666666667,0,0
"2024-11-27","MIA",92,98,19,36,0.5277777777777778,14,37,0.3783783783783784,0.3783783783783784,18,20,18,33,9,0.5263157894736842,0.5555555555555556,0.7857142857142857,0.5068493150684932,0.5367369863013699,0.547945205479452,0.5903614457831325,2,5,0.1388888888888889,0,0
"2024-11-29","NYK",92,99,24,49,0.4897959183673469,12,32,0.375,0.375,15,20,28,30,6,0.4166666666666667,0.5,0.8333333333333334,0.3950617283950617,0.5806228395061729,0.5185185185185185,0.550561797752809,8,6,0.12244897959183673,0,0
"2024-11-30","ATL",97,107,28,45,0.6222222222222222,10,33,0.30303030303030304,0.30303030303030304,21,38,18,24,6,0.6785714285714286,0.7037037037037037,0.8,0.4230769230769231,0.6143833333333334,0.5512820512820513,0.5879120879120879,2,5,0.1111111111111111,1,0.030303030303030304
"2024-12-03","PHI",92,110,22,42,0.5238095238095238,16,40,0.4,0.41025641025641024,18,24,20,42,6,0.5454545454545454,0.5454545454545454,0.875,0.4878048780487805,0.5554672839506173,0.5609756097560976,0.5989010989010989,0,2,0.047619047619047616,1,0.025
"2024-12-05","NYK",90,125,23,43,0.5348837209302325,18,33,0.5454545454545454,0.5625,25,34,12,36,18,0.7391304347826086,0.7727272727272727,0.6666666666666666,0.4342105263157895,0.6084906666666666,0.6578947368421053,0.6944444444444444,2,4,0.09302325581395349,0,0
"2024-12-07","CLE",91,116,28,46,0.6086956521739131,14,38,0.3684210526315789,0.3684210526315789,18,34,22,33,9,0.6071428571428571,0.6296296296296297,0.7857142857142857,0.4523809523809524,0.5812845238095238,0.5833333333333334,0.6105263157894737,2,4,0.08695652173913043,1,0.02631578947368421
"2024-12-08","IND",101,109,30,46,0.6521739130434783,12,36,0.3333333333333333,0.34285714285714286,13,22,38,36,0,0.36666666666666664,0.36666666666666664,1,0.43902439024390244,0.5301234567901234,0.5853658536585366,0.6123595505617978,0,3,0.06521739130434782,0,0
"2024-12-13","CHI",104,109,23,42,0.5476190476190477,14,51,0.27450980392156865,0.27450980392156865,21,30,16,36,6,0.6521739130434783,0.7894736842105263,0.8571428571428571,0.5483870967741935,0.598758064516129,0.4731182795698925,0.5192307692307693,8,5,0.11904761904761904,0,0
"2024-12-16","PHI",101,121,25,42,0.5952380952380952,16,38,0.42105263157894735,0.43243243243243246,23,20,30,33,15,0.4,0.43478260869565216,0.6875,0.475,0.5344128205128205,0.6125,0.6451612903225806,4,6,0.14285714285714285,2,0.05263157894736842
"2024-12-19","WAS",100,123,24,41,0.5853658536585366,17,42,0.40476190476190477,0.40476190476190477,24,34,14,48,3,0.7083333333333334,0.7391304347826086,0.9411764705882353,0.5060240963855421,0.5420831325301204,0.5963855421686747,0.640625,2,2,0.04878048780487805,0,0
"2024-12-20","PHI",92,108,29,50,0.58,12,33,0.36363636363636365,0.36363636363636365,14,40,18,30,6,0.6896551724137931,0.7407407407407407,0.8333333333333334,0.39759036144578314,0.5479933734939759,0.5662650602409639,0.6067415730337079,4,4,0.08,0,0
"2024-12-23","HOU",97,114,30,57,0.5263157894736842,13,42,0.30952380952380953,0.30952380952380953,15,24,36,33,6,0.4,0.46153846153846156,0.8461538461538461,0.42424242424242425,0.5478671717171717,0.5,0.5280373831775701,8,5,0.08771929824561403,1,0.023809523809523808
"2024-12-26","WAS",104,113,25,47,0.5319148936170213,14,44,0.3181818181818182,0.32558139534883723,21,26,24,36,6,0.52,0.5909090909090909,0.8571428571428571,0.4835164835164835,0.5240861111111111,0.5054945054945055,0.5432692307692307,6,2,0.0425531914893617,2,0.045454545454545456
"2024-12-28","OKC",99,106,32,50,0.64,10,38,0.2631578947368421,0.2702702702702703,12,40,24,27,3,0.625,0.625,0.9,0.4318181818181818,0.6013614942528736,0.5340909090909091,0.5760869565217391,0,4,0.08,1,0.02631578947368421
"2024-12-30","CHI",112,115,21,44,0.4772727272727273,18,60,0.3,0.3,19,26,16,54,0,0.6190476190476191,0.65,1,0.5769230769230769,0.5360879807692307,0.46153846153846156,0.4956896551724138,2,5,0.11363636363636363,1,0.016666666666666666
"2025-01-03","DET",98,98,27,56,0.48214285714285715,12,37,0.32432432432432434,0.32432432432432434,8,24,30,27,9,0.4444444444444444,0.5,0.75,0.3978494623655914,0.5132763440860215,0.4838709677419355,0.4898989898989899,6,6,0.10714285714285714,0,0
"2025-01-05","CLE",100,115,29,49,0.5918367346938775,15,43,0.3488372093023256,0.3488372093023256,12,34,24,36,9,0.5862068965517241,0.6296296296296297,0.8,0.4673913043478261,0.5803203296703296,0.5597826086956522,0.5757575757575758,4,4,0.08163265306122448,0,0
