"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2024-10-23","CHI",107,111,32,52,0.6153846153846154,10,34,0.29411764705882354,0.29411764705882354,17,34,30,27,3,0.53125,0.6071428571428571,0.9,0.3953488372093023,0.5823662790697675,0.5465116279069767,0.578125,8,9,0.17307692307692307,1,0.029411764705882353
"2024-10-25","POR",101,103,24,53,0.4528301886792453,13,37,0.35135135135135137,0.35135135135135137,16,26,22,39,0,0.5416666666666666,0.6190476190476191,1,0.4111111111111111,0.574983888888889,0.48333333333333334,0.5102040816326531,6,8,0.1509433962264151,0,0
"2024-10-27","POR",96,125,29,58,0.5,14,35,0.4,0.4,25,30,28,30,12,0.5172413793103449,0.7142857142857143,0.7142857142857143,0.3763440860215054,0.595608064516129,0.5376344086021505,0.589622641509434,16,8,0.13793103448275862,0,0
"2024-10-29","GSW",95,124,25,51,0.49019607843137253,21,46,0.45652173913043476,0.4666666666666667,11,28,22,60,3,0.56,0.5833333333333334,0.9523809523809523,0.4742268041237113,0.5469875000000001,0.5824742268041238,0.6019417475728155,2,5,0.09803921568627451,1,0.021739130434782608
"2024-10-30","GSW",93,104,28,49,0.5714285714285714,13,38,0.34210526315789475,0.34210526315789475,9,44,12,30,9,0.7857142857142857,0.8148148148148148,0.7692307692307693,0.4367816091954023,0.5235477011494253,0.5459770114942529,0.5597826086956522,2,6,0.12244897959183673,0,0
"2024-11-01","IND",97,118,30,51,0.5882352941176471,16,38,0.42105263157894735,0.43243243243243246,10,40,20,45,3,0.6666666666666666,0.6896551724137931,0.9375,0.42696629213483145,0.5801556818181818,0.6067415730337079,0.6210526315789474,2,4,0.0784313725490196,0,0
"2024-11-03","ATL",96,126,35,52,0.6730769230769231,15,36,0.4166666666666667,0.4166666666666667,11,38,32,30,15,0.5428571428571428,0.59375,0.6666666666666666,0.4090909090909091,0.5423204545454546,0.6534090909090909,0.6847826086956522,6,3,0.057692307692307696,0,0
"2024-11-04","POR",92,118,36,55,0.6545454545454545,10,29,0.3448275862068966,0.3448275862068966,16,30,42,18,12,0.4166666666666667,0.5,0.6,0.34523809523809523,0.5880375,0.6071428571428571,0.6210526315789474,12,2,0.03636363636363636,1,0.034482758620689655
"2024-11-06","CLE",99,131,35,61,0.5737704918032787,17,35,0.4857142857142857,0.4857142857142857,10,38,32,42,9,0.5428571428571428,0.59375,0.8235294117647058,0.3645833333333333,0.5813411458333334,0.6302083333333334,0.6485148514851485,6,7,0.11475409836065574,1,0.02857142857142857
"2024-11-08","ORL",96,115,37,54,0.6851851851851852,8,32,0.25,0.25,17,42,32,21,3,0.5675675675675675,0.6176470588235294,0.875,0.37209302325581395,0.5680186046511628,0.5697674418604651,0.6063829787234043,6,1,0.018518518518518517,0,0
"2024-11-11","BKN",93,107,17,42,0.40476190476190477,19,42,0.4523809523809524,0.4523809523809524,16,18,16,45,12,0.5294117647058824,0.6,0.7894736842105263,0.5,0.533855421686747,0.5416666666666666,0.5752688172043011,4,4,0.09523809523809523,0,0
"2024-11-13","OKC",94,106,24,49,0.4897959183673469,15,39,0.38461538461538464,0.38461538461538464,13,16,32,36,9,0.3333333333333333,0.3333333333333333,0.8,0.4431818181818182,0.5481107954545454,0.5284090909090909,0.5578947368421052,0,4,0.08163265306122448,0,0
"2024-11-15","DEN",90,94,27,50,0.54,10,37,0.2702702702702703,0.2702702702702703,10,36,18,24,6,0.6666666666666666,0.6923076923076923,0.8,0.42528735632183906,0.5621810344827587,0.4827586206896552,0.5108695652173914,2,5,0.1,0,0
"2024-11-16","LAL",89,104,27,49,0.5510204081632653,12,40,0.3,0.3,14,26,28,33,3,0.48148148148148145,0.5909090909090909,0.9166666666666666,0.449438202247191,0.5332215909090908,0.5056179775280899,0.5360824742268041,10,4,0.08163265306122448,0,0
"2024-11-19","DAL",101,132,35,63,0.5555555555555556,14,31,0.45161290322580644,0.4666666666666667,20,32,38,30,12,0.45714285714285713,0.5,0.7142857142857143,0.32978723404255317,0.5796231182795699,0.5957446808510638,0.6285714285714286,6,4,0.06349206349206349,0,0
"2024-11-20","CLE",94,128,31,51,0.6078431372549019,18,42,0.42857142857142855,0.42857142857142855,12,28,34,45,9,0.45161290322580644,0.5384615384615384,0.8333333333333334,0.45161290322580644,0.5965434782608695,0.6236559139784946,0.6464646464646465,10,3,0.058823529411764705,0,0
"2024-11-22","GSW",99,112,27,50,0.54,12,37,0.32432432432432434,0.32432432432432434,22,32,22,33,3,0.5925925925925926,0.7272727272727273,0.9166666666666666,0.42528735632183906,0.555732183908046,0.5172413793103449,0.5606060606060606,10,9,0.18,0,0
"2024-11-25","IND",101,114,26,44,0.5909090909090909,17,47,0.3617021276595745,0.3695652173913043,11,32,20,42,9,0.6153846153846154,0.6666666666666666,0.8235294117647058,0.5164835164835165,0.5711411111111111,0.5659340659340659,0.5816326530612245,4,3,0.06818181818181818,0,0
"2024-11-27","TOR",101,119,26,43,0.6046511627906976,21,52,0.40384615384615385,0.40384615384615385,4,34,18,63,0,0.6538461538461539,0.68,1,0.5473684210526316,0.5845915789473685,0.6052631578947368,0.601010101010101,2,4,0.09302325581395349,0,0
