"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2024-12-27","DAL",92,98,23,46,0.5,12,34,0.35294117647058826,0.35294117647058826,16,26,20,33,3,0.5652173913043478,0.5652173913043478,0.9166666666666666,0.425,0.49232250000000005,0.5125,0.5511363636363636,0,6,0.13043478260869565,1,0.029411764705882353
"2024-12-28","GSW",96,109,29,53,0.5471698113207547,12,45,0.26666666666666666,0.26666666666666666,15,34,24,27,9,0.5862068965517241,0.6538461538461539,0.75,0.45918367346938777,0.5173311224489796,0.47959183673469385,0.5141509433962265,6,9,0.16981132075471697,3,0.06666666666666667
"2024-12-31","MEM",103,117,25,50,0.5,15,44,0.3409090909090909,0.3488372093023256,22,26,24,42,3,0.52,0.5416666666666666,0.9333333333333333,0.46808510638297873,0.5303661290322581,0.5053191489361702,0.5416666666666666,2,9,0.18,1,0.022727272727272728
"2025-01-04","IND",97,126,31,56,0.5535714285714286,15,40,0.375,0.375,19,46,16,36,9,0.7419354838709677,0.8214285714285714,0.8,0.4166666666666667,0.51223125,0.5572916666666666,0.589622641509434,6,6,0.10714285714285714,1,0.025
"2025-01-06","PHI",94,99,19,47,0.40425531914893614,15,40,0.375,0.375,16,16,22,36,9,0.42105263157894735,0.5,0.8,0.45977011494252873,0.5399764367816092,0.47701149425287354,0.5051020408163265,6,4,0.0851063829787234,0,0
"2025-01-07","CHA",100,115,25,51,0.49019607843137253,13,47,0.2765957446808511,0.2826086956521739,26,24,26,33,6,0.48,0.6,0.8461538461538461,0.47959183673469385,0.550270618556701,0.45408163265306123,0.5227272727272727,10,4,0.0784313725490196,0,0
"2025-01-09","ATL",96,115,27,54,0.5,15,32,0.46875,0.46875,16,40,14,36,9,0.7407407407407407,0.8695652173913043,0.8,0.37209302325581395,0.521328488372093,0.5755813953488372,0.6117021276595744,8,6,0.1111111111111111,0,0
"2025-01-11","UTA",94,106,33,54,0.6111111111111112,9,42,0.21428571428571427,0.21428571428571427,13,34,32,27,0,0.5151515151515151,0.5666666666666667,1,0.4375,0.49028437500000005,0.484375,0.5145631067961165,6,4,0.07407407407407407,0,0
"2025-01-12","CHA",99,113,26,52,0.5,15,40,0.375,0.375,16,34,18,39,6,0.6538461538461539,0.7083333333333334,0.8666666666666667,0.43478260869565216,0.5288385869565218,0.5271739130434783,0.5594059405940595,4,5,0.09615384615384616,1,0.025
"2025-01-14","ATL",102,122,26,57,0.45614035087719296,17,41,0.4146341463414634,0.4146341463414634,19,22,30,33,18,0.4230769230769231,0.55,0.6470588235294118,0.41836734693877553,0.5363783505154639,0.5255102040816326,0.5545454545454546,12,4,0.07017543859649122,0,0
"2025-01-16","WAS",104,123,33,51,0.6470588235294118,13,41,0.3170731707317073,0.3170731707317073,18,36,30,30,9,0.5454545454545454,0.6428571428571429,0.7692307692307693,0.44565217391304346,0.5837592391304348,0.5706521739130435,0.5913461538461539,10,4,0.0784313725490196,0,0
"2025-01-18","DET",100,121,35,61,0.5737704918032787,9,33,0.2727272727272727,0.28125,24,32,38,18,9,0.45714285714285713,0.5333333333333333,0.6666666666666666,0.35106382978723405,0.47483817204301076,0.5159574468085106,0.5555555555555556,10,3,0.04918032786885246,0,0
"2025-01-20","CLE",96,118,22,49,0.4489795918367347,19,46,0.41304347826086957,0.41304347826086957,17,24,20,45,12,0.5454545454545454,0.5714285714285714,0.7894736842105263,0.4842105263157895,0.49468052631578946,0.531578947368421,0.5619047619047619,2,4,0.08163265306122448,1,0.021739130434782608
"2025-01-22","BKN",93,84,27,55,0.4909090909090909,7,36,0.19444444444444445,0.19444444444444445,9,18,36,21,0,0.3333333333333333,0.36,1,0.3956043956043956,0.4899335164835165,0.41208791208791207,0.4329896907216495,4,1,0.01818181818181818,0,0
"2025-01-25","WAS",97,109,24,49,0.4897959183673469,18,41,0.43902439024390244,0.43902439024390244,7,24,24,48,6,0.5,0.5,0.8888888888888888,0.45555555555555555,0.5467766666666667,0.5666666666666667,0.5797872340425532,0,4,0.08163265306122448,0,0
"2025-01-27","LAC",93,109,31,51,0.6078431372549019,10,32,0.3125,0.3225806451612903,17,34,28,15,15,0.5483870967741935,0.6071428571428571,0.5,0.3855421686746988,0.5367463414634146,0.5542168674698795,0.5934065934065934,6,4,0.0784313725490196,1,0.03125
"2025-01-29","MIN",96,121,29,46,0.6304347826086957,13,29,0.4482758620689655,0.4482758620689655,24,30,28,33,6,0.5172413793103449,0.5769230769230769,0.8461538461538461,0.38666666666666666,0.539744,0.6466666666666666,0.6954022988505747,6,6,0.13043478260869565,0,0
"2025-01-31","GSW",104,105,20,52,0.38461538461538464,16,44,0.36363636363636365,0.36363636363636365,17,22,18,45,3,0.55,0.5789473684210527,0.9375,0.4583333333333333,0.5084244791666667,0.4583333333333333,0.49528301886792453,2,7,0.1346153846153846,0,0
"2025-02-01","POR",102,127,37,58,0.6379310344827587,9,31,0.2903225806451613,0.2903225806451613,26,34,40,21,6,0.4594594594594595,0.5,0.7777777777777778,0.34831460674157305,0.5840280898876404,0.5674157303370787,0.616504854368932,6,2,0.034482758620689655,0,0
"2025-02-03","POR",101,121,24,49,0.4897959183673469,16,40,0.4,0.4,25,32,16,42,6,0.6666666666666666,0.7619047619047619,0.875,0.449438202247191,0.5386784090909091,0.5393258426966292,0.587378640776699,6,3,0.061224489795918366,2,0.05
"2025-02-05","OKC",103,140,40,60,0.6666666666666666,12,42,0.2857142857142857,0.2857142857142857,24,30,50,27,9,0.375,0.42857142857142855,0.75,0.4117647058823529,0.550921568627451,0.5686274509803921,0.6086956521739131,10,2,0.03333333333333333,0,0
"2025-02-07","UTA",107,127,35,69,0.5072463768115942,13,48,0.2708333333333333,0.2708333333333333,18,34,36,36,3,0.4857142857142857,0.5666666666666667,0.9230769230769231,0.41025641025641024,0.5367717948717949,0.4658119658119658,0.508,10,14,0.2028985507246377,1,0.020833333333333332
"2025-02-08","DEN",92,122,29,57,0.5087719298245614,16,35,0.45714285714285713,0.47058823529411764,16,30,28,39,9,0.5172413793103449,0.5769230769230769,0.8125,0.3804347826086957,0.5247868131868132,0.5760869565217391,0.61,6,6,0.10526315789473684,0,0
"2025-02-11","MEM",104,119,31,61,0.5081967213114754,12,39,0.3076923076923077,0.3157894736842105,21,26,36,27,9,0.41935483870967744,0.5416666666666666,0.75,0.39,0.5291505050505051,0.49,0.53125,14,9,0.14754098360655737,0,0
"2025-02-12","HOU",101,119,33,55,0.6,13,42,0.30952380952380953,0.30952380952380953,14,42,24,33,6,0.6363636363636364,0.7,0.8461538461538461,0.4329896907216495,0.5543922680412371,0.5412371134020618,0.5560747663551402,6,4,0.07272727272727272,1,0.023809523809523808
"2025-02-20","SAS",102,120,29,52,0.5576923076923077,15,41,0.36585365853658536,0.36585365853658536,17,34,24,39,6,0.5862068965517241,0.6538461538461539,0.8666666666666667,0.44086021505376344,0.5625032258064516,0.553763440860215,0.5825242718446602,6,3,0.057692307692307696,1,0.024390243902439025
"2025-02-22","CHI",103,117,23,45,0.5111111111111111,18,53,0.33962264150943394,0.34615384615384615,17,26,20,48,6,0.5652173913043478,0.6190476190476191,0.8888888888888888,0.5408163265306123,0.4954051546391752,0.5102040816326531,0.5571428571428572,4,3,0.06666666666666667,0,0
"2025-02-23","TOR",101,127,23,53,0.4339622641509434,20,35,0.5714285714285714,0.5714285714285714,21,26,20,51,9,0.5652173913043478,0.65,0.85,0.3977272727272727,0.573590909090909,0.6022727272727273,0.625,6,7,0.1320754716981132,0,0
"2025-02-25","MEM",116,151,32,51,0.6274509803921569,20,48,0.4166666666666667,0.4166666666666667,27,34,30,57,3,0.53125,0.6071428571428571,0.95,0.48484848484848486,0.5142752525252525,0.6262626262626263,0.6741071428571429,8,5,0.09803921568627451,1,0.020833333333333332
