"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2024-10-23","CLE",101,136,37,57,0.6491228070175439,14,30,0.4666666666666667,0.4666666666666667,20,40,34,27,15,0.5405405405405406,0.5714285714285714,0.6428571428571429,0.3448275862068966,0.5693373563218391,0.6666666666666666,0.6868686868686869,4,5,0.08771929824561403,1,0.03333333333333333
"2024-10-25","PHI",102,107,20,47,0.425531914893617,9,29,0.3103448275862069,0.3103448275862069,40,24,16,21,6,0.6,0.631578947368421,0.7777777777777778,0.3815789473684211,0.5340756578947369,0.4407894736842105,0.5353535353535354,2,11,0.23404255319148937,2,0.06896551724137931
"2024-10-26","MIN",100,112,25,46,0.5434782608695652,14,37,0.3783783783783784,0.3888888888888889,20,34,16,36,6,0.68,0.7083333333333334,0.8571428571428571,0.4457831325301205,0.5432219512195121,0.5542168674698795,0.5894736842105263,2,4,0.08695652173913043,0,0
"2024-10-28","DEN",111,127,38,76,0.5,9,20,0.45,0.45,24,40,36,27,0,0.5263157894736842,0.6060606060606061,1,0.20833333333333334,0.5184432291666666,0.5364583333333334,0.5772727272727273,10,7,0.09210526315789473,0,0
"2024-10-30","CHA",102,138,29,49,0.5918367346938775,20,45,0.4444444444444444,0.45454545454545453,20,24,34,57,3,0.41379310344827586,0.5,0.95,0.4787234042553192,0.5488946236559139,0.6276595744680851,0.6634615384615384,10,5,0.10204081632653061,0,0
"2024-11-01","LAL",101,131,31,56,0.5535714285714286,11,32,0.34375,0.34375,36,38,24,30,3,0.6129032258064516,0.6333333333333333,0.9090909090909091,0.36363636363636365,0.5711080459770115,0.5397727272727273,0.6179245283018868,2,6,0.10714285714285714,0,0
"2024-11-02","SAC",115,128,36,60,0.6,10,40,0.25,0.25,26,26,46,24,6,0.3611111111111111,0.38235294117647056,0.8,0.4,0.5524175,0.51,0.5614035087719298,4,3,0.05,0,0
"2024-11-04","DEN",101,121,31,52,0.5961538461538461,10,31,0.3225806451612903,0.3225806451612903,29,38,24,30,0,0.6129032258064516,0.7037037037037037,1,0.37349397590361444,0.5671578313253012,0.5542168674698795,0.594059405940594,8,3,0.057692307692307696,0,0
"2024-11-06","SAC",93,122,32,55,0.5818181818181818,10,35,0.2857142857142857,0.2857142857142857,28,32,32,30,0,0.5,0.5333333333333333,1,0.3888888888888889,0.53385,0.5222222222222223,0.5922330097087378,4,1,0.01818181818181818,0,0
"2024-11-09","LAC",95,105,25,50,0.5,10,26,0.38461538461538464,0.38461538461538464,25,22,28,21,9,0.44,0.4782608695652174,0.7,0.34210526315789475,0.5344578947368421,0.5263157894736842,0.5769230769230769,4,5,0.1,0,0
"2024-11-10","LAL",92,123,32,49,0.6530612244897959,12,37,0.32432432432432434,0.32432432432432434,23,38,26,33,3,0.59375,0.6333333333333333,0.9166666666666666,0.43023255813953487,0.5590377906976745,0.5813953488372093,0.6237113402061856,4,2,0.04081632653061224,0,0
"2024-11-12","MIL",99,99,22,38,0.5789473684210527,16,56,0.2857142857142857,0.2857142857142857,7,18,26,48,0,0.4090909090909091,0.47368421052631576,1,0.5957446808510638,0.57495,0.48936170212765956,0.5,6,6,0.15789473684210525,0,0
"2024-11-15","DET",100,99,31,57,0.543859649122807,8,38,0.21052631578947367,0.21052631578947367,13,34,28,21,3,0.5483870967741935,0.6538461538461539,0.875,0.4,0.5460942105263158,0.45263157894736844,0.47596153846153844,10,5,0.08771929824561403,1,0.02631578947368421
"2024-11-16","BOS",99,126,23,38,0.6052631578947368,21,61,0.3442622950819672,0.35,17,28,18,48,15,0.6086956521739131,0.6666666666666666,0.7619047619047619,0.6161616161616161,0.5149525510204082,0.5505050505050505,0.5833333333333334,4,1,0.02631578947368421,1,0.01639344262295082
"2024-11-18","IND",103,119,29,59,0.4915254237288136,15,40,0.375,0.375,16,32,26,39,6,0.5517241379310345,0.6153846153846154,0.8666666666666667,0.40404040404040403,0.5575,0.5202020202020202,0.5509259259259259,6,7,0.11864406779661017,2,0.05
"2024-11-21","MIN",98,105,21,45,0.4666666666666667,12,35,0.34285714285714286,0.34285714285714286,27,18,24,21,15,0.42857142857142855,0.45,0.5833333333333334,0.4375,0.565293125,0.4875,0.5531914893617021,2,1,0.022222222222222223,0,0
"2024-11-24","CLE",101,122,32,56,0.5714285714285714,16,41,0.3902439024390244,0.3902439024390244,10,32,32,33,15,0.5,0.5714285714285714,0.6875,0.422680412371134,0.5985969072164948,0.5773195876288659,0.587378640776699,8,5,0.08928571428571429,0,0
"2024-11-25","DET",92,102,22,39,0.5641025641025641,12,37,0.32432432432432434,0.32432432432432434,22,30,14,36,0,0.6818181818181818,0.75,1,0.4868421052631579,0.5290793333333333,0.5263157894736842,0.5666666666666667,4,5,0.1282051282051282,0,0
"2024-11-27","NOP",101,93,25,58,0.43103448275862066,11,35,0.3142857142857143,0.3142857142857143,10,28,22,30,3,0.56,0.56,0.9090909090909091,0.3763440860215054,0.5425698924731183,0.44623655913978494,0.4696969696969697,0,4,0.06896551724137931,0,0
