"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2024-12-21","ORL",99,121,32,50,0.64,11,37,0.2972972972972973,0.2972972972972973,24,28,36,30,3,0.4375,0.4827586206896552,0.9090909090909091,0.42528735632183906,0.49820000000000003,0.5574712643678161,0.6111111111111112,6,2,0.04,0,0
"2024-12-23","BKN",94,95,20,50,0.4,13,34,0.38235294117647056,0.38235294117647056,16,20,20,39,0,0.5,0.625,1,0.40476190476190477,0.4855244047619048,0.47023809523809523,0.5163043478260869,8,3,0.06,0,0
"2024-12-26","ORL",94,88,29,48,0.6041666666666666,5,29,0.1724137931034483,0.1724137931034483,15,22,36,9,6,0.3793103448275862,0.4230769230769231,0.6,0.37662337662337664,0.5248831168831168,0.474025974025974,0.5176470588235295,6,6,0.125,0,0
"2024-12-28","ATL",98,120,29,49,0.5918367346938775,15,37,0.40540540540540543,0.40540540540540543,17,38,20,45,0,0.6551724137931034,0.7307692307692307,1,0.43023255813953487,0.577244705882353,0.5988372093023255,0.631578947368421,6,4,0.08163265306122448,0,0
"2024-12-29","HOU",94,100,25,57,0.43859649122807015,13,40,0.325,0.325,11,26,24,33,6,0.52,0.5909090909090909,0.8461538461538461,0.41237113402061853,0.5196395833333333,0.4587628865979381,0.49019607843137253,6,2,0.03508771929824561,1,0.025
"2025-01-01","NOP",93,108,31,46,0.6739130434782609,9,34,0.2647058823529412,0.2647058823529412,19,36,26,21,6,0.5806451612903226,0.6,0.7777777777777778,0.425,0.5505658227848101,0.55625,0.6,2,1,0.021739130434782608,0,0
"2025-01-02","IND",95,128,34,56,0.6071428571428571,17,40,0.425,0.425,9,44,24,39,12,0.6470588235294118,0.7096774193548387,0.7647058823529411,0.4166666666666667,0.4953192708333333,0.6197916666666666,0.6274509803921569,6,6,0.10714285714285714,0,0
"2025-01-04","UTA",103,136,33,54,0.6111111111111112,19,46,0.41304347826086957,0.41304347826086957,13,34,32,42,15,0.5151515151515151,0.5862068965517241,0.7368421052631579,0.46,0.5722315,0.615,0.6355140186915887,8,7,0.12962962962962962,0,0
"2025-01-06","SAC",113,123,32,70,0.45714285714285713,13,38,0.34210526315789475,0.34210526315789475,20,36,28,36,3,0.5625,0.6,0.9230769230769231,0.35185185185185186,0.46825092592592593,0.47685185185185186,0.5126050420168067,4,6,0.08571428571428572,0,0
"2025-01-07","GSW",94,98,26,48,0.5416666666666666,14,50,0.28,0.28,4,30,22,39,3,0.5769230769230769,0.7142857142857143,0.9285714285714286,0.5102040816326531,0.5068639175257732,0.47959183673469385,0.49,10,3,0.0625,0,0
"2025-01-09","UTA",94,92,22,47,0.46808510638297873,11,36,0.3055555555555556,0.3055555555555556,15,18,26,33,0,0.4090909090909091,0.45,1,0.43373493975903615,0.4871072289156627,0.463855421686747,0.5054945054945055,4,7,0.14893617021276595,0,0
