"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2024-10-22","LAL",95,110,37,65,0.5692307692307692,5,30,0.16666666666666666,0.16666666666666666,21,36,38,12,3,0.4864864864864865,0.5625,0.8,0.3157894736842105,0.5441499999999999,0.46842105263157896,0.5188679245283019,10,1,0.015384615384615385,0,0
"2024-10-24","SAC",99,115,27,53,0.5094339622641509,11,29,0.3793103448275862,0.4074074074074074,28,22,32,30,3,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.35365853658536583,0.49505437499999994,0.5304878048780488,0.5808080808080808,0,2,0.03773584905660377,0,0
"2024-10-26","TOR",99,101,31,61,0.5081967213114754,10,29,0.3448275862068966,0.3448275862068966,9,38,24,30,0,0.6129032258064516,0.7037037037037037,1,0.32222222222222224,0.5274361111111111,0.5111111111111111,0.531578947368421,8,8,0.13114754098360656,0,0
"2024-10-29","DAL",97,120,29,54,0.5370370370370371,16,39,0.41025641025641024,0.42105263157894735,14,28,30,33,15,0.4827586206896552,0.5384615384615384,0.6875,0.41935483870967744,0.5380288043478261,0.5698924731182796,0.595,6,2,0.037037037037037035,0,0
"2024-11-01","DEN",98,116,30,60,0.5,11,32,0.34375,0.34375,23,46,14,21,12,0.7666666666666667,0.7931034482758621,0.6363636363636364,0.34782608695652173,0.5590032608695652,0.5054347826086957,0.5576923076923077,2,8,0.13333333333333333,1,0.03125
"2024-11-02","SAS",94,113,30,41,0.7317073170731707,13,42,0.30952380952380953,0.3170731707317073,14,44,16,30,9,0.7333333333333333,0.7333333333333333,0.7692307692307693,0.5060240963855421,0.5850939024390244,0.5963855421686747,0.6208791208791209,0,2,0.04878048780487805,0,0
"2024-11-04","CHA",97,93,25,46,0.5434782608695652,10,42,0.23809523809523808,0.23809523809523808,13,20,30,27,3,0.4,0.47619047619047616,0.9,0.4772727272727273,0.5368494318181818,0.45454545454545453,0.484375,8,6,0.13043478260869565,2,0.047619047619047616
"2024-11-07","CHI",96,119,32,52,0.6153846153846154,15,36,0.4166666666666667,0.4166666666666667,10,32,32,42,3,0.5,0.5517241379310345,0.9333333333333333,0.4090909090909091,0.5785420454545455,0.6193181818181818,0.6263157894736842,6,4,0.07692307692307693,0,0
"2024-11-08","POR",102,102,33,66,0.5,6,25,0.24,0.25,18,18,48,12,6,0.2727272727272727,0.3103448275862069,0.6666666666666666,0.27472527472527475,0.5648622222222223,0.46153846153846156,0.504950495049505,8,7,0.10606060606060606,0,0
"2024-11-10","MIA",97,95,23,46,0.5,11,31,0.3548387096774194,0.3548387096774194,16,20,26,24,9,0.43478260869565216,0.45454545454545453,0.7272727272727273,0.4025974025974026,0.542025974025974,0.512987012987013,0.5588235294117647,2,5,0.10869565217391304,0,0
"2024-11-12","POR",101,122,25,52,0.4807692307692308,18,32,0.5625,0.5625,18,28,22,48,6,0.56,0.6086956521739131,0.8888888888888888,0.38095238095238093,0.5830494047619047,0.6190476190476191,0.6630434782608695,4,4,0.07692307692307693,0,0
"2024-11-13","POR",102,106,29,58,0.5,9,25,0.36,0.36,21,22,36,18,9,0.3793103448275862,0.44,0.6666666666666666,0.30120481927710846,0.5647289156626506,0.5120481927710844,0.5698924731182796,8,3,0.05172413793103448,0,0
